score,window_index
0.62517196,373
0.62288016,374
0.61490524,375
0.60611033,376
0.58705974,377
0.54850817,378
0.54648596,379
0.6348286,380
0.6018104,381
0.6097995,382
0.623261,383
0.6318256,384
0.61940384,385
0.62488073,386
0.61447006,387
0.60712796,388
0.6167423,389
0.60413826,390
0.5700131,391
0.5727478,392
0.570422,393
0.5913351,394
0.593848,395
0.59160936,396
0.59192604,397
0.5815497,398
0.6102971,399
0.52131724,400
0.50893855,401
1.0230503,402
1.0176136,403
1.0170159,404
1.0283101,405
1.0214416,406
1.0098904,407
1.0238194,408
1.0170664,409
0.9866953,410
0.9582275,411
0.9592191,412
0.9702842,413
0.94234264,414
0.9492157,415
0.96236867,416
0.9711475,417
0.98095095,418
0.9781362,419
1.0344895,420
1.0548279,421
0.5599744,422
0.50316983,423
0.5009054,424
0.50956136,425
0.51486266,426
0.5197508,427
0.5328492,428
0.5382866,429
0.51565737,430
0.5711307,431
0.5503109,432
0.57493496,433
0.5823732,434
0.57769287,435
0.578804,436
0.5871068,437
0.5500324,438
0.5789983,439
0.53023845,440
0.51663595,441
0.505375,442
0.5412387,443
0.54109347,444
0.5854324,445
0.61262286,446
0.65911573,447
0.64358133,448
0.6749736,449
0.69266295,450
0.63817245,451
0.66628385,452
0.6925223,453
0.6620521,454
0.6588496,455
0.70741504,456
0.70803237,457
0.7334795,458
0.67314446,459
0.6526805,460
0.6135216,461
0.6464612,462
0.6260839,463
0.6231083,464
0.5596702,465
0.53979725,466
0.50500154,467
0.49740282,468
0.47653282,469
0.45955312,470
0.43021178,471
0.4093252,472
0.36308968,473
0.37216482,474
0.38818473,475
0.38011473,476
0.38766348,477
0.40387696,478
0.40624434,479
0.38396725,480
0.3877763,481
0.3661894,482
0.40243104,483
0.39186296,484
0.438886,485
0.43838248,486
0.4473645,487
0.4605615,488
0.46104413,489
0.49357447,490
0.5419413,491
0.5545282,492
0.5558719,493
0.5615155,494
0.55080426,495
0.54285043,496
0.55576706,497
0.5542837,498
0.55925477,499
0.56224585,500
0.5707291,501
0.5646672,502
0.5225001,503
0.5268875,504
0.49961054,505
0.51086205,506
0.5046668,507
0.48145527,508
0.46867067,509
0.45351812,510
0.42264733,511
0.43951574,512
0.43587303,513
0.43708327,514
0.44517857,515
0.43446615,516
0.41304192,517
0.39122394,518
0.42533293,519
0.43800128,520
0.46988443,521
0.5068753,522
0.5185771,523
0.5113504,524
0.5431512,525
0.5400317,526
0.55670524,527
0.5370984,528
0.5529597,529
0.566069,530
0.57411426,531
0.5380909,532
0.5565993,533
0.5877435,534
0.58208555,535
0.61603945,536
0.62300116,537
0.64768845,538
0.6568083,539
0.6821924,540
0.6677614,541
0.7118647,542
0.7088048,543
0.6925212,544
0.64994526,545
0.65298194,546
0.6416448,547
0.65799206,548
0.65984905,549
0.6270449,550
0.6238086,551
0.64669913,552
0.6538316,553
0.611291,554
0.5894934,555
0.5401934,556
0.5441004,557
0.5489097,558
0.51742464,559
0.50726086,560
0.5836348,561
0.5286387,562
0.5137568,563
0.5285114,564
0.54261047,565
0.5429056,566
